months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_relationship,capital-gains,capital-loss,incident_date,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,fraud_reported,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_?,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,policy_year
109,29,488464,2006-10-01,OH,2000,1007.28,6000000,457727,FEMALE,High School,husband,0,0,2015-02-21,1,NY,17,3,NO,1,3,YES,91080,16560,16560,57960,1995,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006
2,20,480094,2003-03-09,IN,1000,1189.98,4000000,613327,FEMALE,High School,other-relative,0,-54700,2015-02-01,1,WV,22,1,NO,1,3,YES,48360,4030,8060,36270,2000,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2003
198,34,263108,2003-05-29,OH,1000,1576.41,0,614941,MALE,Associate,other-relative,0,-55100,2015-02-25,1,WV,18,1,YES,1,1,YES,95000,9500,9500,76000,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2003
107,32,298412,2002-05-06,OH,500,1172.82,4000000,440680,MALE,Associate,other-relative,82100,0,2015-02-24,1,SC,8,1,?,1,3,NO,3900,780,390,2730,2010,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2002
252,39,261905,2004-02-28,IL,500,1312.22,9000000,609949,MALE,High School,other-relative,0,-33300,2015-02-21,1,NC,15,3,?,0,3,NO,59400,11880,5940,41580,2010,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004
303,43,674485,1999-01-14,OH,1000,671.01,7000000,479655,FEMALE,Associate,other-relative,42900,-61500,2015-01-08,1,NC,20,1,?,2,0,?,60210,6690,6690,46830,2013,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1999
101,32,223404,2002-01-23,IL,500,895.14,0,439964,MALE,JD,other-relative,52600,-30400,2015-01-10,1,SC,4,1,?,0,3,YES,43600,8720,4360,30520,2010,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2002
446,57,991480,1992-12-09,IN,2000,1373.21,0,478486,MALE,College,unmarried,42700,-64900,2015-02-14,1,SC,10,3,NO,0,0,NO,62800,6280,12560,43960,2012,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1992
330,48,804219,1998-06-24,OH,1000,1625.65,0,466498,MALE,College,husband,0,0,2015-02-26,1,VA,10,1,YES,1,3,?,59500,11900,5950,41650,2006,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1998
211,37,483088,2011-01-06,OH,2000,1295.63,4000000,430878,FEMALE,PhD,not-in-family,42200,-33800,2015-01-30,1,WV,22,3,YES,1,0,?,53460,5940,5940,41580,2009,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011
172,33,100804,2012-02-24,IL,1000,1459.96,6000000,600127,FEMALE,High School,wife,41300,-42000,2015-01-07,1,NY,15,3,NO,0,1,NO,41690,7580,7580,26530,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012
316,46,941807,2011-06-25,OH,500,1219.94,7000000,431968,FEMALE,Masters,wife,0,-51000,2015-02-27,1,NY,13,1,?,0,1,YES,63100,6310,12620,44170,2000,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011
435,60,593466,2006-11-21,OH,500,1064.49,5000000,462804,MALE,Associate,other-relative,73500,-43300,2015-02-13,1,WV,23,1,NO,2,1,?,62880,5240,10480,47160,2007,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2006
344,51,437442,2008-06-27,IL,1000,959.83,0,435809,FEMALE,Masters,not-in-family,0,-38700,2015-02-02,1,NY,18,3,?,2,2,YES,75400,17400,11600,46400,2006,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008
204,40,942106,1993-08-30,OH,2000,1767.02,0,453193,MALE,JD,husband,0,-49300,2015-02-27,1,SC,7,1,YES,1,1,NO,46200,4200,8400,33600,1997,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1993
278,47,794951,2008-04-21,IN,500,1285.01,0,459630,MALE,Masters,not-in-family,0,-39800,2015-02-02,1,VA,21,1,NO,2,2,YES,58500,5850,5850,46800,2010,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2008
434,57,182450,2000-06-23,OH,2000,1422.95,0,608982,MALE,JD,husband,0,0,2015-01-17,1,SC,15,3,NO,1,3,NO,66240,11040,11040,44160,2003,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000
209,36,730973,2010-01-11,IN,2000,1223.39,0,452218,FEMALE,MD,wife,0,0,2015-01-12,1,PA,17,3,?,1,3,?,65440,8180,8180,49080,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010
250,43,687755,1990-03-28,IL,2000,1539.06,0,434150,MALE,Masters,other-relative,37800,0,2015-01-20,1,SC,2,1,NO,0,3,?,64200,10700,10700,42800,2002,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1990
61,25,757644,1998-01-29,IN,2000,988.06,0,460579,FEMALE,Masters,not-in-family,0,0,2015-02-05,1,WV,1,3,YES,1,0,NO,32320,4040,4040,24240,2000,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1998
80,28,998865,2014-12-05,IL,1000,1740.57,0,442142,FEMALE,College,wife,0,-18600,2015-01-20,1,SC,3,1,?,0,1,?,33480,3720,3720,26040,2011,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2014
25,38,944953,1995-12-07,OH,1000,1540.91,7000000,608807,MALE,College,wife,40900,0,2015-02-24,0,VA,0,1,NO,1,1,YES,4320,480,960,2880,1995,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1995
4,29,386429,2002-05-27,IL,500,1381.88,5000000,433153,MALE,High School,other-relative,0,-77800,2015-02-21,1,SC,4,1,NO,0,2,?,4200,840,420,2940,2008,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2002
32,29,108270,2002-08-09,OH,500,1446.98,0,436560,MALE,MD,own-child,0,-45700,2015-02-11,1,NY,11,3,YES,2,0,NO,57970,10540,5270,42160,2006,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002
125,31,205134,2012-12-02,IN,500,1220.86,0,436784,MALE,JD,husband,55400,-40400,2015-01-24,0,NY,4,1,YES,1,2,?,4320,0,960,3360,2003,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2012
276,45,749325,2000-03-22,IL,500,948.1,0,430621,FEMALE,High School,wife,44500,-61400,2015-01-06,1,SC,11,3,?,0,2,?,69300,13860,6930,48510,2010,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000
148,30,774303,2002-04-13,OH,500,1471.24,0,601574,FEMALE,Masters,own-child,57500,-93600,2015-01-15,1,NC,4,3,NO,2,2,NO,32480,4060,4060,24360,1997,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002
222,38,698470,2008-06-17,IN,2000,1157.97,0,433853,MALE,MD,not-in-family,0,-64500,2015-02-22,1,NY,20,1,?,2,2,YES,60480,6720,6720,47040,2001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2008
32,38,719989,1994-04-07,IL,2000,566.11,5000000,453164,MALE,Associate,unmarried,0,0,2015-01-21,1,NC,22,1,YES,0,0,NO,2640,440,440,1760,2015,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1994
78,27,309323,1992-02-29,OH,500,1060.88,0,613931,MALE,JD,other-relative,0,-66500,2015-02-03,1,SC,4,1,NO,0,3,NO,6050,550,1100,4400,2009,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1992
238,43,444035,1996-05-11,OH,1000,1524.45,4000000,607458,MALE,High School,wife,0,-44800,2015-02-16,1,NC,21,4,NO,0,0,NO,42700,4270,4270,34160,1995,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1996
313,47,431478,2013-04-03,IN,1000,1556.17,0,463835,MALE,College,wife,63900,-53300,2015-02-07,1,SC,20,1,YES,1,3,NO,40260,3660,7320,29280,1996,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2013
334,50,797634,2009-11-12,OH,500,1216.24,0,613945,MALE,Masters,wife,26700,-47200,2015-01-14,1,NY,7,1,NO,2,0,?,50000,5000,10000,35000,2008,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2009
190,35,284836,2008-11-05,IN,500,1484.72,5000000,432699,FEMALE,High School,husband,0,0,2015-02-02,0,NY,4,1,NO,0,1,NO,3840,640,320,2880,1998,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2008
194,41,238196,1993-02-15,IL,500,1203.81,0,613119,MALE,JD,not-in-family,52500,-51300,2015-02-06,1,WV,17,3,?,0,2,?,95900,13700,20550,61650,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1993
290,47,885789,2008-07-21,IN,1000,1393.34,0,472922,MALE,High School,other-relative,0,-61400,2015-01-15,1,WV,20,3,YES,1,3,YES,56160,6240,12480,37440,2002,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008
26,42,287436,2010-09-11,OH,1000,1484.48,0,613849,MALE,PhD,not-in-family,50700,-36300,2015-02-24,1,SC,10,1,NO,2,3,?,63030,5730,11460,45840,1996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2010
254,41,496067,1995-12-22,IL,500,1581.27,5000000,603827,FEMALE,PhD,own-child,42200,-48000,2015-01-07,1,NY,8,1,YES,2,2,NO,63470,5770,11540,46160,1999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1995
199,38,206004,1991-09-26,IL,1000,1281.25,0,467780,FEMALE,High School,other-relative,0,-53100,2015-02-04,1,WV,6,1,?,0,2,NO,44440,8080,4040,32320,2007,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1991
137,35,153027,2010-03-11,IN,500,1667.83,0,460586,MALE,JD,husband,48500,-67400,2015-02-04,1,WV,4,1,YES,1,1,NO,6600,1200,1200,4200,2005,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2010
134,36,469426,1990-07-15,OH,1000,1497.41,0,613842,MALE,PhD,husband,14100,-44500,2015-01-25,1,WV,17,3,NO,2,0,YES,77200,9650,9650,57900,1996,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1990
73,30,654974,2009-05-10,OH,500,803.36,0,435371,FEMALE,High School,husband,0,0,2015-02-25,1,WV,15,3,?,0,0,YES,57000,0,11400,45600,2013,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009
289,45,943425,1999-10-28,OH,2000,1221.41,0,466289,FEMALE,Masters,wife,46700,-72500,2015-02-27,1,WV,9,1,NO,2,1,NO,2700,300,300,2100,2006,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1999
176,36,641845,1995-03-30,OH,500,1865.83,5000000,436173,MALE,College,unmarried,32800,-50600,2015-02-11,1,WV,17,1,?,2,1,YES,47300,4300,8600,34400,2006,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1995
145,37,794534,1991-12-14,OH,2000,1434.27,0,457234,FEMALE,Associate,unmarried,0,-35900,2015-01-04,1,VA,13,1,?,2,3,?,55110,5010,10020,40080,2002,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1991
164,31,357808,2011-01-31,IN,500,1114.68,0,474758,FEMALE,Associate,husband,44500,-55900,2015-01-26,1,SC,5,1,YES,1,0,NO,4320,480,480,3360,2002,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2011
186,38,536052,2006-04-21,OH,2000,1218.56,0,477373,FEMALE,Masters,husband,39300,-60300,2015-03-01,1,VA,23,3,YES,2,2,?,68760,11460,5730,51570,1998,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006
85,31,873384,2004-03-10,IL,2000,1234.69,9000000,613471,FEMALE,MD,husband,0,0,2015-02-06,1,WV,1,2,NO,2,1,?,74400,14880,7440,52080,2003,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004
162,33,790225,1991-01-05,OH,500,964.92,0,601581,FEMALE,Associate,other-relative,45700,0,2015-02-09,1,NY,17,4,NO,2,1,NO,35300,3530,3530,28240,1996,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991
396,57,587498,1996-10-15,IL,500,1351.72,0,612102,MALE,High School,wife,0,-49400,2015-02-05,0,NY,3,1,YES,1,3,?,2640,480,480,1680,2000,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1996
270,41,639027,1994-06-21,IL,1000,817.28,0,460263,MALE,High School,unmarried,62200,0,2015-01-03,1,SC,17,3,?,1,1,NO,60190,4630,9260,46300,2014,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994
168,39,217899,1994-06-13,IL,1000,1389.59,0,479134,FEMALE,Masters,own-child,0,-42600,2015-02-24,1,NY,23,3,YES,1,3,NO,41580,3780,7560,30240,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994
274,45,589094,2003-05-27,IN,1000,1353.53,0,451467,FEMALE,JD,unmarried,54700,-47900,2015-01-14,1,NY,13,1,YES,0,0,NO,58500,11700,0,46800,1995,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2003
263,43,458829,1996-07-06,IN,1000,1294.04,0,602670,FEMALE,Masters,not-in-family,0,0,2015-01-08,1,SC,17,1,YES,2,3,YES,79320,13220,6610,59490,1997,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1996
152,33,626208,2005-05-08,OH,1000,840.81,0,613607,FEMALE,High School,husband,0,0,2015-02-14,1,NY,2,1,YES,0,2,?,82610,7510,7510,67590,2002,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2005
46,41,315041,2010-11-02,OH,2000,998.19,0,611556,FEMALE,MD,husband,43700,-66300,2015-01-23,1,SC,23,3,NO,1,3,?,78600,13100,19650,45850,2004,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010
276,46,283267,2012-07-29,OH,2000,1090.32,0,435518,MALE,College,husband,0,-70400,2015-01-05,1,SC,17,1,NO,1,2,?,51390,5710,5710,39970,2007,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012
234,44,442494,2002-06-06,IN,500,1780.67,0,465942,MALE,Associate,other-relative,0,0,2015-02-19,1,NC,3,1,NO,1,0,NO,70200,7020,7020,56160,2012,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2002
64,30,159243,1991-09-19,IL,2000,1681.01,0,446174,MALE,JD,own-child,0,-51100,2015-02-07,0,SC,16,1,NO,2,1,NO,4900,490,1470,2940,2015,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1991
456,62,669800,2009-06-24,OH,1000,1395.77,0,611651,FEMALE,MD,own-child,82600,-49500,2015-02-07,1,PA,13,3,?,1,3,NO,66480,5540,11080,49860,2012,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009
58,23,520179,1992-05-29,OH,2000,1471.44,5000000,446657,MALE,High School,own-child,57500,0,2015-01-20,1,NC,8,1,NO,2,1,NO,50380,4580,9160,36640,2007,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1992
475,61,607974,2004-08-12,IL,500,1265.72,0,612506,FEMALE,Masters,wife,0,-59500,2015-02-18,1,SC,23,1,YES,0,2,?,64350,9900,9900,44550,1998,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2004
96,29,465065,2006-12-24,IN,1000,1274.7,5000000,618493,MALE,College,other-relative,47500,-58700,2015-01-11,1,NC,15,3,YES,2,3,YES,55400,5540,11080,38780,2004,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006
99,28,369941,2007-07-24,OH,500,1330.39,0,612664,MALE,MD,wife,0,0,2015-01-22,1,NY,3,1,NO,2,2,YES,49900,4990,9980,34930,1998,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2007
38,28,447226,1994-08-17,OH,500,1122.95,4000000,473653,MALE,Masters,other-relative,78000,0,2015-02-23,1,WV,4,3,NO,0,3,YES,74880,12480,12480,49920,2000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1994
259,44,831668,1996-04-10,OH,2000,1655.79,0,454529,FEMALE,Masters,husband,0,0,2015-01-15,1,NY,8,1,YES,0,0,YES,105820,16280,16280,73260,2002,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1996
241,43,922937,1992-12-11,IN,1000,935.77,0,437422,MALE,Associate,own-child,0,-36000,2015-02-20,1,PA,21,1,NO,1,0,YES,7150,1300,650,5200,2003,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1992
437,58,640474,2010-08-01,IN,2000,1192.04,0,619470,MALE,Associate,own-child,66100,-31400,2015-01-19,1,SC,23,1,YES,0,0,NO,55800,11160,11160,33480,2004,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2010
130,34,153298,2009-03-23,OH,500,990.11,0,442666,MALE,Masters,other-relative,0,-41200,2015-01-10,0,NY,8,1,?,1,3,YES,5830,1060,1060,3710,2015,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2009
269,41,334749,1996-07-29,OH,2000,1422.21,0,620507,FEMALE,Associate,unmarried,0,-46400,2015-01-16,1,WV,21,1,YES,2,1,NO,85900,17180,17180,51540,2005,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1996
103,29,221283,1994-08-23,OH,500,914.85,0,614867,MALE,Associate,other-relative,72100,0,2015-02-12,1,OH,5,1,NO,2,3,NO,7110,790,1580,4740,2005,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1994
284,43,961496,1992-01-05,IL,500,1123.84,0,609898,MALE,PhD,other-relative,48200,0,2015-01-23,1,WV,12,3,NO,0,0,YES,36960,6720,3360,26880,2007,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1992
189,39,804751,1997-09-11,OH,2000,838.02,0,450702,FEMALE,College,own-child,0,0,2015-02-13,1,VA,7,3,?,2,0,YES,64400,6440,6440,51520,1997,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1997
267,43,369226,2002-02-10,OH,500,1300.68,0,600418,MALE,PhD,unmarried,49000,0,2015-01-27,0,NC,0,1,NO,1,3,YES,1920,480,0,1440,2011,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2002
39,22,691115,1993-01-28,IN,500,1173.21,0,431202,MALE,JD,not-in-family,0,0,2015-02-14,1,SC,14,1,YES,0,1,YES,86130,15660,7830,62640,2009,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1993
140,32,713172,1996-10-23,IL,1000,985.97,5000000,457793,FEMALE,College,other-relative,0,0,2015-02-01,1,VA,13,1,?,2,3,?,82170,14940,7470,59760,1995,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1996
243,41,621756,1997-04-21,IN,1000,1129.23,0,470190,FEMALE,College,own-child,17300,-60400,2015-02-23,1,WV,1,1,?,1,0,YES,50300,10060,5030,35210,1999,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1997
116,31,615116,2008-11-09,IN,500,1194.83,0,603733,FEMALE,MD,husband,28600,0,2015-01-20,1,SC,23,1,NO,0,0,NO,44200,4420,8840,30940,1997,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2008
219,43,947598,2002-06-20,IN,1000,1114.29,0,465136,FEMALE,High School,other-relative,51300,0,2015-01-08,1,VA,1,1,?,2,2,YES,66660,6060,6060,54540,2006,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2002
96,26,658002,2005-10-21,OH,2000,1509.04,0,611723,FEMALE,Associate,husband,10000,0,2015-02-23,1,SC,9,1,YES,2,3,NO,78320,7120,14240,56960,2007,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2005
149,34,374545,2005-08-28,IN,500,664.86,0,608963,FEMALE,PhD,wife,0,-60000,2015-02-04,1,WV,3,1,?,0,1,NO,105040,16160,16160,72720,1999,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2005
246,43,805806,2013-01-16,IN,1000,1267.4,6000000,454139,MALE,JD,husband,0,0,2015-02-09,1,NY,0,1,NO,2,1,?,50700,5070,5070,40560,2006,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013
293,45,235097,1992-04-28,IL,1000,1119.23,0,447560,FEMALE,MD,unmarried,51500,0,2015-02-18,1,WV,13,3,NO,1,1,NO,51210,11380,5690,34140,2015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1992
339,48,290971,2005-10-10,OH,500,1698.51,0,444378,MALE,JD,unmarried,0,0,2015-02-10,1,SC,18,3,NO,2,1,?,51840,8640,8640,34560,2001,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2005
160,33,180286,2009-02-08,IL,1000,1422.78,0,616583,FEMALE,High School,husband,61600,0,2015-01-20,1,NC,17,3,?,2,3,YES,52800,5280,5280,42240,2006,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2009
224,42,662088,2005-03-06,OH,500,1212.75,0,455913,FEMALE,College,own-child,0,-51400,2015-01-27,1,WV,11,1,?,0,0,YES,55200,9200,13800,32200,1998,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2005
194,34,884365,1994-05-17,IN,1000,1423.34,0,454399,MALE,Associate,not-in-family,55300,-37900,2015-01-21,0,WV,0,1,YES,0,3,NO,9100,1400,1400,6300,2003,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1994
385,51,178081,1990-07-20,IN,1000,976.37,0,602842,FEMALE,MD,husband,0,-61000,2015-02-18,1,WV,14,3,?,1,3,?,67600,13520,6760,47320,2007,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1990
100,33,507452,2005-04-17,OH,500,1124.59,6000000,459428,MALE,College,not-in-family,67300,0,2015-02-26,1,NC,4,1,NO,1,2,NO,40800,6800,6800,27200,2004,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2005
371,50,990624,1994-02-10,IN,1000,1569.33,0,613114,MALE,PhD,not-in-family,79600,0,2015-01-29,1,WV,2,3,NO,2,1,YES,84500,13000,13000,58500,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1994
175,39,892148,1995-03-29,IN,500,1359.36,5000000,450709,MALE,PhD,husband,0,-43600,2015-02-08,1,SC,9,3,YES,2,2,YES,71610,13020,6510,52080,2012,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995
373,55,398683,2007-04-30,IN,500,1607.36,0,444626,MALE,MD,own-child,0,0,2015-01-19,1,SC,21,4,?,0,2,NO,60600,6060,12120,42420,2007,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2007
258,41,605100,2001-02-15,IL,500,1042.25,0,601206,MALE,Masters,unmarried,0,-44400,2015-02-08,1,NC,0,3,NO,2,3,NO,81240,6770,20310,54160,2008,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001
255,39,143109,2001-07-09,OH,500,1453.95,0,470389,FEMALE,PhD,not-in-family,38200,0,2015-01-07,1,WV,17,3,YES,0,3,NO,29300,2930,5860,20510,2010,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001
37,31,230223,2008-09-06,IL,500,1969.63,0,615218,FEMALE,MD,own-child,0,0,2015-02-13,1,WV,21,3,NO,1,1,YES,76450,6950,13900,55600,1995,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008
322,44,769602,2004-12-19,IL,1000,1156.19,0,606249,FEMALE,College,husband,49900,-62700,2015-02-15,1,NY,20,3,YES,0,3,?,49400,9880,4940,34580,2010,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2004
204,38,420815,2000-11-15,IL,2000,1124.47,0,616161,FEMALE,MD,wife,0,-45100,2015-02-14,1,SC,5,1,NO,0,1,?,90530,16460,16460,57610,2003,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2000
76,31,973546,2007-03-14,OH,500,1493.5,5000000,442335,FEMALE,Associate,not-in-family,39900,-44000,2015-01-31,1,WV,7,1,NO,2,1,NO,8030,1460,730,5840,1995,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2007
193,40,608039,2004-12-28,IL,500,1155.38,0,604952,FEMALE,PhD,not-in-family,34200,-32300,2015-01-28,1,NY,6,1,NO,0,0,YES,63900,6390,6390,51120,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2004
405,55,250162,1999-07-05,IL,500,878.19,0,441533,MALE,PhD,unmarried,57100,0,2015-03-01,1,NC,2,4,YES,0,2,NO,38640,4830,4830,28980,1997,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1999
435,58,786432,1997-11-15,IN,2000,1145.85,0,471784,MALE,JD,not-in-family,0,-40000,2015-01-10,1,NY,19,3,?,1,1,YES,41490,9220,4610,27660,2004,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1997
54,35,445195,2010-09-27,IN,500,1261.28,0,453265,FEMALE,MD,unmarried,68500,-42100,2015-02-25,1,VA,21,3,YES,2,0,?,79090,14380,7190,57520,2012,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010
144,35,938634,1993-08-30,IL,500,1427.46,0,444922,MALE,High School,wife,0,0,2015-01-30,1,WV,3,3,?,0,0,?,87900,17580,8790,61530,1995,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1993
92,32,482495,1998-01-29,IL,500,1592.41,0,474324,MALE,Masters,husband,58900,-29100,2015-02-06,1,WV,22,1,?,2,3,YES,53400,5340,5340,42720,1996,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1998
173,36,796005,2007-08-18,OH,1000,1274.63,0,441298,MALE,College,unmarried,51000,0,2015-02-08,1,SC,22,1,YES,2,3,NO,52030,9460,9460,33110,1995,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2007
436,60,910604,1992-04-14,IN,500,1362.31,0,446606,MALE,High School,wife,67600,-65300,2015-01-13,1,VA,16,1,NO,0,2,NO,82060,14920,7460,59680,2005,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1992
155,35,327488,1993-08-09,OH,1000,919.37,0,459537,FEMALE,Associate,not-in-family,83600,0,2015-01-18,1,NY,0,1,?,0,3,?,48360,8060,8060,32240,1997,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1993
78,31,715202,1991-04-02,OH,1000,1377.23,0,440757,FEMALE,Masters,unmarried,72600,0,2015-03-01,1,NY,1,3,?,2,1,?,52290,5810,11620,34860,1997,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1991
440,57,648852,2007-03-15,IL,1000,995.55,5000000,604948,MALE,College,wife,51500,-52100,2015-02-02,1,SC,19,3,YES,0,3,?,68200,12400,12400,43400,2007,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2007
